"","ubicacion","lat","lon","precio_moneda","precio","ambientes","habitaciones","sup_des","sup_cub","fecha","expensas","href","tipo","fuente","sup_total"
"4910","Marcelo T de Alvear  al 2300",-34.5969558,-58.3999603,"ARS",95000,5,3,164,,2021-01-30,13530,"https://www.properati.com.ar/detalle/3i88n_alquiler_departamento_barrio-norte_toilette_lujoso_aire-acondicionado_subte-linea-d_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_montero","depto","properati",164
"4911","Torre Bellini Esmeralda",-34.5973721,-58.3787667,"ARS",65000,1,,35,32,2021-01-29,6000,"https://www.properati.com.ar/detalle/3i66p_alquiler_departamento_retiro_balcon_gimnasio_lavadero_piscina_terraza_sauna_lujoso_amoblado_amenities_impecable_subte-linea-d_subte-linea-b_subte-linea-h_subte-linea-c_ciclovias-y-bicisendas-de-buenos-aires_evoluer_h6o","depto","properati",35
"4912","LIMA al 1100",-34.6215049,-58.3816181,"ARS",28000,,,,,2021-01-27,5800,"https://www.properati.com.ar/detalle/3i1po_alquiler_departamento_constitucion_luminoso_subte-linea-e_subte-linea-c_ciclovias-y-bicisendas-de-buenos-aires_fiks_h4w","depto","properati",
"4913","Libertador al 2100",-34.5815449,-58.4030277,"USD",5000,7,4,300,300,2021-01-27,,"https://www.properati.com.ar/detalle/3i2pj_alquiler_departamento_barrio-norte_suite_lavadero_toilette_vestidor_lujoso_dependencias_garage_ciclovias-y-bicisendas-de-buenos-aires_exa-propiedades_hmj0","depto","properati",300
"4914","Migueletes al 800 802",-34.5664396342,-58.4339989699,"USD",2800,3,2,120,120,2021-01-27,1,"https://www.properati.com.ar/detalle/3i11q_alquiler_departamento_palermo_baulera_suite_gimnasio_lavadero_piscina_sum_toilette_garage_amenities_ciclovias-y-bicisendas-de-buenos-aires_sluga-propiedades_hkgo","depto","properati",120
"4915","Av. Chiclana y 24 de Noviembre",-34.6330175,-58.4090377,"ARS",43000,2,1,50,50,2021-01-27,3500,"https://www.properati.com.ar/detalle/3i226_alquiler_departamento_parque-patricios_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_administracioal","depto","properati",50
"4916","Av. Chiclana y 24 de Noviembre",-34.6330175,-58.4090377,"ARS",45000,3,2,70,70,2021-01-27,5000,"https://www.properati.com.ar/detalle/3i257_alquiler_departamento_parque-patricios_balcon_lavadero_sum_luminoso_garage_estrenar_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_administracioal","depto","properati",70
"4917","Renoir Torre 1 - Piso 34",-34.6100458,-58.3613825,"USD",4500,4,3,225,225,2021-01-26,,"https://www.properati.com.ar/detalle/3hy4i_alquiler_departamento_puerto-madero_gimnasio_lavadero_piscina_lujoso_dependencias_garage_amoblado_ciclovias-y-bicisendas-de-buenos-aires_polaris-rec","depto","properati",225
"4918","Kennedy al 2800",,,"USD",2700,4,3,234,234,2021-01-26,65000,"https://www.properati.com.ar/detalle/3hy73_alquiler_departamento_palermo_balcon_suite_lavadero_toilette_luminoso_dependencias_garage_martin-lotti-brokers-inmobiliarios_hlxr","depto","properati",234
"4919","Castex al 3500",-34.5766145,-58.406742,"USD",3000,7,4,215,215,2021-01-25,43000,"https://www.properati.com.ar/detalle/3hwbs_alquiler_departamento_palermo_balcon_baulera_suite_lavadero_toilette_luminoso_lujoso_dependencias_garage_ciclovias-y-bicisendas-de-buenos-aires_exa-propiedades_hmj0","depto","properati",215
"4920","RIVADAVIA ESQ BOYACA al 6300",-34.6263203154,-58.456556797,"ARS",100000,10,8,250,,2021-01-24,,"https://www.properati.com.ar/detalle/3hu81_alquiler_departamento_flores_subte-linea-a_inmobiliaria-773","depto","properati",250
"4921","Santa fe al 3700",-34.5847382,-58.4165711,"USD",650,1,1,50,40,2021-01-23,6000,"https://www.properati.com.ar/detalle/3htdn_alquiler_departamento_barrio-norte_gimnasio_lavadero_parrilla_piscina_vista_sauna_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_jacobi-propiedades_hlck","depto","properati",50
"4922","Aimé Painé al 1100",-34.6105531,-58.3617741,"USD",4200,2,1,101,86,2021-01-22,,"https://www.properati.com.ar/detalle/3hshw_alquiler_departamento_puerto-madero_balcon_baulera_suite_gimnasio_lavadero_piscina_garage_amenities_ciclovias-y-bicisendas-de-buenos-aires_adriana-massa-sotheby-s-international-realty_hlvs","depto","properati",101
"4923","Av. Figueroa Alcorta  al 3000",-34.5805027407,-58.3990241127,"USD",3000,5,2,184,184,2021-01-22,45000,"https://www.properati.com.ar/detalle/3hrw1_alquiler_departamento_palermo-chico_suite_lavadero_toilette_lujoso_dependencias_garage_aire-acondicionado_ciclovias-y-bicisendas-de-buenos-aires_keller-williams-ba","depto","properati",184
"4924","Arenales al 3700",-34.5852344,-58.4140826,"ARS",45000,3,2,,,2021-01-22,,"https://www.properati.com.ar/detalle/3hs4e_alquiler_departamento_palermo_balcon_toilette_luminoso_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_auge-propiedades-srl","depto","properati",
"4925","Aimé Painé 1130- Alvear Icon Residences",-34.6105531,-58.3617741,"USD",3500,2,1,74,66,2021-01-22,,"https://www.properati.com.ar/detalle/3hsid_alquiler_departamento_puerto-madero_balcon_suite_gimnasio_lavadero_piscina_amenities_ciclovias-y-bicisendas-de-buenos-aires_adriana-massa-sotheby-s-international-realty_hlvs","depto","properati",74
"4926","Castañeda al 2000",-34.5523702,-58.4379911,"USD",5500,4,3,236,236,2021-01-22,45000,"https://www.properati.com.ar/detalle/3hsmj_alquiler_departamento_belgrano_baulera_suite_gimnasio_lavadero_parrilla_piscina_vista_sauna_dependencias_electrogeno_garage_tenis_amenities_ciclovias-y-bicisendas-de-buenos-aires_quicksale-propiedades_hm34","depto","properati",236
"4927","Juana Manso al 1600",-34.6170186,-58.3616129,"USD",1500,2,1,,,2021-01-21,15000,"https://www.properati.com.ar/detalle/3hp0e_alquiler_departamento_puerto-madero_gimnasio_jardin_lavadero_piscina_sum_terraza_sauna_garage_ciclovias-y-bicisendas-de-buenos-aires_hernan-rivas-propiedades","depto","properati",
"4928","Ruggieri al 2900",-34.5809329,-58.407411,"USD",2600,3,2,,,2021-01-21,50000,"https://www.properati.com.ar/detalle/3hpld_alquiler_departamento_palermo_suite_gimnasio_hidromasaje_lavadero_piscina_vista_sauna_lujoso_garage_tenis_ciclovias-y-bicisendas-de-buenos-aires_cecilia-quibel-negocios-inmobiliarios_hmpy","depto","properati",
"4929","SLS SUITES PUERTO MADERO  37,09 mts2 COCHERA TERRAZA CON VISTA AL DIQUE",-34.615255,-58.3632197,"USD",750,1,1,37,31,2021-01-21,,"https://www.properati.com.ar/detalle/3hqm1_alquiler_departamento_puerto-madero_suite_jardin_lavadero_terraza_lujoso_garage_ciclovias-y-bicisendas-de-buenos-aires_torre-alvear","depto","properati",37
"4930","juana manso al 1700",,,"USD",7000,4,3,456,262,2021-01-21,,"https://www.properati.com.ar/detalle/3hp12_alquiler_departamento_puerto-madero_suite_gimnasio_hidromasaje_jardin_parrilla_piscina_quincho_terraza_vestidor_amenities_quicksale-propiedades_hm34","depto","properati",456
"4931","Quintana al 400",-34.5886852788,-58.3893325314,"USD",4000,3,2,220,180,2021-01-21,,"https://www.properati.com.ar/detalle/3hqak_alquiler_departamento_recoleta_balcon_baulera_suite_lavadero_parrilla_terraza_toilette_luminoso_lujoso_dependencias_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_adriana-massa-sotheby-s-international-realty_hlvs","depto","properati",220
"4932","ALQUILER SLS  PUERTO MADERO AMOBLADO SUITE 41,14 mts2  BALCON  VISTA AL DIQUE",-34.615255,-58.3632197,"USD",950,2,1,41,35,2021-01-21,16588,"https://www.properati.com.ar/detalle/3hqkp_alquiler_departamento_puerto-madero_suite_jardin_lavadero_terraza_lujoso_garage_ciclovias-y-bicisendas-de-buenos-aires_torre-alvear","depto","properati",41
"4933","Esmeralda al 1300",-34.5930174,-58.3786813,"USD",1800,,3,157,146,2021-01-20,19754,"https://www.properati.com.ar/detalle/3holb_alquiler_departamento_recoleta_lavadero_terraza_toilette_luminoso_lujoso_dependencias_subte-linea-h_subte-linea-c_ciclovias-y-bicisendas-de-buenos-aires_maraton-arquitectura-de-negocios_al1","depto","properati",157
"4934","Tucuman al 400",-34.6009331,-58.3731914,"ARS",40000,2,1,40,40,2021-01-19,4500,"https://www.properati.com.ar/detalle/3hlg8_alquiler_departamento_san-nicolas_balcon_electrogeno_garage_placard_subte-linea-d_subte-linea-b_subte-linea-c_ciclovias-y-bicisendas-de-buenos-aires_mega-gestion","depto","properati",40
"4935","ARRIBEÑOS  N°1500 -Piso  5",-34.5637687,-58.4454779,"USD",3500,5,4,,,2021-01-16,37000,"https://www.properati.com.ar/detalle/3hek9_alquiler_departamento_belgrano_balcon_suite_lavadero_toilette_garage_amoblado_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4936","VERA PEÑALOZA ROSARIO  N°300 -Piso  23",-34.6179933,-58.3618795,"USD",6000,4,3,,,2021-01-16,,"https://www.properati.com.ar/detalle/3hcyb_alquiler_departamento_puerto-madero_balcon_suite_gimnasio_jardin_lavadero_sum_terraza_toilette_vestidor_sauna_lujoso_dependencias_garage_amenities_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4937","SANTA MARIA DE ORO FRAY JUSTO  N°2835 -Piso  7",,,"",,,,,,2021-01-16,,"https://www.properati.com.ar/detalle/3hg4m_alquiler_departamento_palermo_balcon_suite_gimnasio_lavadero_piscina_quincho_sum_vestidor_sauna_electrogeno_amenities_placard_aire-acondicionado_losa-radiante_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4938","COPERNICO  N°2393 -Piso  7",-34.5859158,-58.3979804,"USD",2000,3,2,,,2021-01-16,21000,"https://www.properati.com.ar/detalle/3hcn5_alquiler_departamento_recoleta_balcon_suite_hidromasaje_toilette_vestidor_luminoso_garage_amoblado_doble-circulacion_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4939","CABELLO  N°3309 -Piso  1",-34.579717,-58.413903,"USD",900,2,1,,,2021-01-16,,"https://www.properati.com.ar/detalle/3hcnd_alquiler_departamento_palermo_balcon_luminoso_amoblado_aire-acondicionado_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4940","3 de febrero al 1900",,,"USD",4500,7,4,398,290,2021-01-16,52000,"https://www.properati.com.ar/detalle/3hcc7_alquiler_departamento_belgrano_balcon_baulera_suite_lavadero_parrilla_terraza_toilette_lujoso_dependencias_garage_rg-montes_hkcn","depto","properati",398
"4941","Alicia de Moreau de Justo al 1000",-34.6091902,-58.3664822,"USD",2500,4,2,152,140,2021-01-16,29000,"https://www.properati.com.ar/detalle/3hhfd_alquiler_departamento_puerto-madero_lavadero_piscina_vista_sauna_garage_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-e_ciclovias-y-bicisendas-de-buenos-aires_quicksale-propiedades_hm34","depto","properati",152
"4942","SANTA MARIA FRAY JUSTO ORO  2800",-34.575607,-58.420904,"USD",1900,3,2,,,2021-01-16,,"https://www.properati.com.ar/detalle/3he0h_alquiler_departamento_palermo_balcon_baulera_suite_gimnasio_lavadero_piscina_quincho_sum_vestidor_luminoso_sauna_electrogeno_garage_amenities_placard_aire-acondicionado_losa-radiante_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-bro","depto","properati",
"4943","LYNCH MARTA  N°451 -Piso  24",-34.6094284,-58.3625688,"USD",3500,3,2,,,2021-01-16,58000,"https://www.properati.com.ar/detalle/3he5k_alquiler_departamento_puerto-madero_suite_gimnasio_lavadero_piscina_sum_toilette_vestidor_luminoso_sauna_lujoso_garage_amenities_aire-acondicionado_losa-radiante_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4944","11 DE SEPTIEMBRE DE 1888  N°1650 -Piso  20",-34.5629105,-58.4477582,"USD",2500,3,2,,,2021-01-16,45000,"https://www.properati.com.ar/detalle/3hfnh_alquiler_departamento_belgrano_balcon_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_luminoso_vista_sauna_electrogeno_garage_tenis_aire-acondicionado_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_l-j","depto","properati",
"4945","3 DE FEBRERO  N°1950 -Piso  3",-34.5607367,-58.4508521,"USD",2200,5,4,338,314,2021-01-16,85000,"https://www.properati.com.ar/detalle/3hfsh_alquiler_departamento_belgrano_balcon_baulera_suite_hidromasaje_jardin_lavadero_piscina_sum_terraza_toilette_vestidor_luminoso_lujoso_garage_placard_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",338
"4946","Av Del Libertador al 4400",-34.5673147478,-58.4309371935,"USD",5000,5,4,413,406,2021-01-16,120000,"https://www.properati.com.ar/detalle/3hh36_alquiler_departamento_belgrano_balcon_baulera_suite_gimnasio_lavadero_parrilla_piscina_sum_terraza_toilette_vestidor_dependencias_garage_tenis_amenities_aire-acondicionado_losa-radiante_ciclovias-y-bicisendas-de-buenos-aires_quicksale-propiedades_hm","depto","properati",413
"4947","Marta Lynch al 400",-34.612880742,-58.3596528407,"USD",7000,5,3,330,330,2021-01-16,68000,"https://www.properati.com.ar/detalle/3hh5g_alquiler_departamento_puerto-madero_suite_gimnasio_hidromasaje_lavadero_piscina_sum_terraza_toilette_luminoso_vista_sauna_lujoso_dependencias_garage_tenis_amenities_placard_ciclovias-y-bicisendas-de-buenos-aires_quicksale-propiedades_hm34","depto","properati",330
"4948","EYLE PETRONA  N°300",-34.6149768,-58.3626479,"USD",17000,5,3,770,610,2021-01-16,253000,"https://www.properati.com.ar/detalle/3hcld_alquiler_departamento_puerto-madero_balcon_suite_gimnasio_hidromasaje_parrilla_toilette_vestidor_garage_amoblado_amenities_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",770
"4949","Esmeralda 1061 -Piso  2",-34.5956162,-58.3779591,"ARS",60000,1,1,,,2021-01-16,13823,"https://www.properati.com.ar/detalle/3hcod_alquiler_departamento_retiro_balcon_gimnasio_piscina_garage_amenities_aire-acondicionado_subte-linea-h_subte-linea-c_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4950","ALVEAR  N°1535 -Piso  6",-34.5901696,-58.3851304,"USD",1200,3,2,,,2021-01-15,32000,"https://www.properati.com.ar/detalle/3hads_alquiler_departamento_recoleta_balcon_jardin_lavadero_terraza_lujoso_dependencias_garage_placard_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_l-j-ramos-brokers-inmobiliarios","depto","properati",
"4951","Peña entre Coronel Diaz y Billinghurst",-34.5851981456,-58.4064293007,"ARS",26000,2,1,40,40,2021-01-14,3700,"https://www.properati.com.ar/detalle/3h99r_alquiler_departamento_recoleta_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_inmobiliaria-cadema","depto","properati",40
"4952","TERRAZAS DEL DIQUE  2AMB. COCH. 70Mts",-34.611465,-58.3630216,"USD",850,2,1,70,,2021-01-14,,"https://www.properati.com.ar/detalle/3h7i9_alquiler_departamento_puerto-madero_balcon_gimnasio_parrilla_piscina_garage_amoblado_ciclovias-y-bicisendas-de-buenos-aires_rhr-real-estate_cwt","depto","properati",70
"4953","Figueroa Alcorta 3000",-34.578214,-58.4026076,"USD",5000,8,4,336,234,2021-01-13,,"https://www.properati.com.ar/detalle/3h5lt_alquiler_departamento_palermo-chico_balcon_baulera_suite_lavadero_patio_toilette_vestidor_luminoso_lujoso_dependencias_garage_amoblado_placard_ciclovias-y-bicisendas-de-buenos-aires_pinto-kramer-group_hmdy","depto","properati",336
"4954","Demaria al 4500",-34.575167,-58.421444,"USD",10000,7,4,392,377,2021-01-13,119000,"https://www.properati.com.ar/detalle/3h5rv_alquiler_departamento_palermo_balcon_suite_gimnasio_hidromasaje_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_lujoso_garage_tenis_amoblado_amenities_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_interwin-marketing-inmobiliario_9ic","depto","properati",392
"4955","Av. Libertador 7000",-34.5482270013,-58.4561444245,"USD",3900,4,3,219,219,2021-01-13,55000,"https://www.properati.com.ar/detalle/3h5y9_alquiler_departamento_belgrano_balcon_suite_lavadero_parrilla_piscina_sum_toilette_vestidor_luminoso_sauna_dependencias_garage_amenities_impecable_aire-acondicionado_subte-linea-d_ciclovias-y-bicisendas-de-buenos-aires_pohulanik-propiedades","depto","properati",219
"4956","Castañeda  al 2000",-34.5523786,-58.4379873,"USD",10000,5,4,357,328,2021-01-13,,"https://www.properati.com.ar/detalle/3h5tb_alquiler_departamento_belgrano_balcon_baulera_suite_gimnasio_parrilla_piscina_sum_terraza_toilette_vestidor_vista_sauna_dependencias_garage_tenis_amenities_ciclovias-y-bicisendas-de-buenos-aires_quicksale-propiedades_hm34","depto","properati",357
"4957","Juana Manso al 1700",-34.621146,-58.361192,"USD",830,1,1,41,41,2021-01-12,20000,"https://www.properati.com.ar/detalle/3h2t6_alquiler_departamento_puerto-madero_balcon_suite_gimnasio_jardin_parrilla_piscina_terraza_sauna_dependencias_garage_amenities_aire-acondicionado_estrenar_doble-circulacion_ciclovias-y-bicisendas-de-buenos-aires_nm-auletta-propiedades_hm1u","depto","properati",41
"4958","1 ambiente impecable frente al Hospital Italiano Tte. Juan Domingo Perón  al 4100",-34.605923316,-58.4253901069,"ARS",25000,1,,27,25,2021-01-12,,"https://www.properati.com.ar/detalle/3h50b_alquiler_departamento_almagro_piscina_sum_terraza_garage_subte-linea-b_subte-linea-a_ciclovias-y-bicisendas-de-buenos-aires_guillen-byrne-propiedades_hm83","depto","properati",27
"4959","Pierina Dealessi 1770",-34.6181078932,-58.3614123698,"USD",8000,4,3,253,190,2021-01-11,,"https://www.properati.com.ar/detalle/3h15j_alquiler_departamento_puerto-madero_balcon_suite_gimnasio_jardin_lavadero_piscina_sum_terraza_toilette_vestidor_sauna_dependencias_garage_tenis_amenities_estrenar_ciclovias-y-bicisendas-de-buenos-aires_ginevra-international-realty_hm1d","depto","properati",253
"4960","Manuel Quintana y Montevideo",-34.59026777,-58.3875122491,"USD",3400,4,3,500,280,2021-01-11,50000,"https://www.properati.com.ar/detalle/3h0yp_alquiler_departamento_recoleta_suite_jardin_lavadero_parrilla_piscina_quincho_toilette_dependencias_garage_subte-linea-h_ciclovias-y-bicisendas-de-buenos-aires_izrastzoff-agentes-inmobiliarios","depto","properati",500
"4961","Pierina Dealessi 1771",,,"USD",5000,4,3,256,196,2021-01-09,,"https://www.properati.com.ar/detalle/3gzeo_alquiler_departamento_puerto-madero_balcon_suite_lavadero_piscina_terraza_toilette_vestidor_luminoso_vista_dependencias_garage_amenities_aire-acondicionado_estrenar_barbara-ginevra-negocios-inmobiliarios","depto","properati",256
"4962","MULIERIS  II CIUDAD 180Mts 3DORMIT. C/DEPEND.Y COCH.",-34.6181532,-58.3626151,"USD",3500,4,3,180,,2021-01-09,52000,"https://www.properati.com.ar/detalle/3gymp_alquiler_departamento_puerto-madero_balcon_suite_lavadero_terraza_toilette_vestidor_lujoso_garage_amenities_impecable_ciclovias-y-bicisendas-de-buenos-aires_rhr-real-estate_cwt","depto","properati",180
"4963","MACACHA GÜEMES 300",-34.6048941,-58.3635945,"USD",3300,2,1,,,2021-01-08,,"https://www.properati.com.ar/detalle/3gxc5_alquiler_departamento_puerto-madero_balcon_baulera_suite_gimnasio_hidromasaje_jardin_lavadero_piscina_sum_toilette_vestidor_vista_sauna_lujoso_garage_amenities_subte-linea-b_ciclovias-y-bicisendas-de-buenos-aires_estudio-lca","depto","properati",
"4964","Juncal 700",-34.5928274,-58.3777844,"USD",4000,4,3,,,2021-01-08,,"https://www.properati.com.ar/detalle/3gxc8_alquiler_departamento_recoleta_baulera_suite_lavadero_toilette_luminoso_lujoso_dependencias_garage_subte-linea-h_subte-linea-c_ciclovias-y-bicisendas-de-buenos-aires_estudio-lca","depto","properati",
